sp_name,month,param_id,value
Melton,9,O3,21.16
Melton,10,O3,21.5
Melton,11,O3,22.11
Melton,12,O3,19.95
Mooroolbark,1,API,0.68
Mooroolbark,1,CO,0.1
Mooroolbark,1,NO2,4.72
Mooroolbark,1,O3,20.27
Mooroolbark,1,PM10,24.37
Mooroolbark,2,API,0.74
Mooroolbark,2,CO,0.13
Mooroolbark,2,NO2,5.66
Mooroolbark,2,O3,18.83
Mooroolbark,2,PM10,24.12
Mooroolbark,3,API,0.6
Mooroolbark,3,CO,0.13
Mooroolbark,3,NO2,7.07
Mooroolbark,3,O3,16.68
Mooroolbark,3,PM10,23.78
Mooroolbark,4,API,1.01
Mooroolbark,4,CO,0.25
Mooroolbark,4,NO2,8.18
Mooroolbark,4,O3,14.08
Mooroolbark,4,PM10,24.51
Mooroolbark,5,API,0.87
Mooroolbark,5,CO,0.38
Mooroolbark,5,NO2,9.44
Mooroolbark,5,O3,10.45
Mooroolbark,5,PM10,20.98
Mooroolbark,6,API,0.85
Mooroolbark,6,CO,0.4
Mooroolbark,6,NO2,9.31
Mooroolbark,6,O3,11.44
Mooroolbark,6,PM10,18.84
Mooroolbark,7,API,0.66
Mooroolbark,7,CO,0.35
Mooroolbark,7,NO2,8.86
Mooroolbark,7,O3,14.45
Mooroolbark,7,PM10,16.07
Mooroolbark,8,API,0.61
Mooroolbark,8,CO,0.28
Mooroolbark,8,NO2,7.81
Mooroolbark,8,O3,15.56
Mooroolbark,8,PM10,15.69
Mooroolbark,9,API,0.52
Mooroolbark,9,CO,0.2
Mooroolbark,9,NO2,6.2
Mooroolbark,9,O3,18.38
Mooroolbark,9,PM10,17.13
Mooroolbark,10,API,0.52
Mooroolbark,10,CO,0.15
Mooroolbark,10,NO2,6.21
Mooroolbark,10,O3,19.3
Mooroolbark,10,PM10,17.95
Mooroolbark,11,API,0.54
Mooroolbark,11,CO,0.12
Mooroolbark,11,NO2,5.96
Mooroolbark,11,O3,20.83
Mooroolbark,11,PM10,18.66
Mooroolbark,12,API,0.49
Mooroolbark,12,CO,0.1
Mooroolbark,12,NO2,4.85
Mooroolbark,12,O3,17.69
Mooroolbark,12,PM10,16.96
Point Cook,1,API,0.57
Point Cook,1,NO2,3.56
Point Cook,1,O3,19.71
Point Cook,2,API,0.56
Point Cook,2,NO2,3.47
Point Cook,2,O3,19.77
Point Cook,3,API,0.54
Point Cook,3,NO2,5.1
Point Cook,3,O3,19.11
Point Cook,4,API,0.65
Point Cook,4,NO2,6.67
Point Cook,4,O3,16.88
Point Cook,5,API,0.55
Point Cook,5,NO2,7.23
Point Cook,5,O3,15.84
Point Cook,6,API,0.52
Point Cook,6,NO2,7.49
Point Cook,6,O3,15.26
Point Cook,7,API,0.43
Point Cook,7,NO2,7.14
Point Cook,7,O3,16.24
Point Cook,8,API,0.41
Point Cook,8,NO2,6.22
Point Cook,8,O3,19.21
Point Cook,9,API,0.4
