sp_name,year,month,param_id,PV
Mooroolbark,2006,9,O3,13041.0
Mooroolbark,2006,9,PM10,14748.200000000033
Mooroolbark,2006,10,API,376.84999999999985
Mooroolbark,2006,10,CO,76.5
Mooroolbark,2006,10,NO2,4905.0
Mooroolbark,2006,10,O3,14508.0
Mooroolbark,2006,10,PM10,17094.899999999987
Mooroolbark,2006,11,API,373.2899999999999
Mooroolbark,2006,11,CO,47.20000000000012
Mooroolbark,2006,11,NO2,4198.0
Mooroolbark,2006,11,O3,13268.0
Mooroolbark,2006,11,PM10,15661.800000000008
Mooroolbark,2006,12,API,2026.9299999999967
Mooroolbark,2006,12,CO,133.59999999999997
Mooroolbark,2006,12,NO2,4177.0
Mooroolbark,2006,12,O3,16352.0
Mooroolbark,2006,12,PM10,40362.49999999997
Point Cook,2006,1,API,441.29999999999967
Point Cook,2006,1,NO2,1770.0
Point Cook,2006,1,O3,13931.0
Point Cook,2006,2,API,276.9399999999995
Point Cook,2006,2,NO2,1094.0
Point Cook,2006,2,O3,11367.0
Point Cook,2006,3,API,345.15000000000043
Point Cook,2006,3,NO2,2221.0
Point Cook,2006,3,O3,13679.0
Point Cook,2006,4,API,378.64000000000016
Point Cook,2006,4,NO2,3120.0
Point Cook,2006,4,O3,10877.0
Point Cook,2006,5,API,381.5300000000001
Point Cook,2006,5,NO2,4145.0
Point Cook,2006,5,O3,10142.0
Point Cook,2006,6,API,503.63999999999965
Point Cook,2006,6,NO2,7954.0
Point Cook,2006,6,O3,6976.0
Point Cook,2006,7,API,341.73999999999967
Point Cook,2006,7,NO2,5241.0
Point Cook,2006,7,O3,10398.0
Point Cook,2006,8,API,330.88000000000034
Point Cook,2006,8,NO2,5978.0
Point Cook,2006,8,O3,10190.0
Point Cook,2006,9,API,295.98
Point Cook,2006,9,NO2,4223.0
Point Cook,2006,9,O3,11993.0
Point Cook,2006,10,API,297.88999999999993
Point Cook,2006,10,NO2,3337.0
Point Cook,2006,10,O3,5559.0
Point Cook,2006,11,API,178.4000000000002
Point Cook,2006,11,NO2,1128.0
Point Cook,2006,11,O3,8346.0
Point Cook,2006,12,API,586.1999999999998
Point Cook,2006,12,NO2,949.0
Point Cook,2006,12,O3,7554.0
RMIT,2006,1,API,506.95000000000067
RMIT,2006,1,CO,224.2999999999996
RMIT,2006,1,NO2,8885.0
RMIT,2006,1,O3,12466.0
RMIT,2006,1,PM10,16105.099999999997
RMIT,2006,1,SO2,619.0
RMIT,2006,2,API,346.68000000000046
RMIT,2006,2,CO,186.0999999999998
RMIT,2006,2,NO2,8053.0
RMIT,2006,2,O3,8250.0
RMIT,2006,2,PM10,11985.899999999996
RMIT,2006,2,SO2,770.0
RMIT,2006,3,API,418.15000000000015
RMIT,2006,3,CO,231.4999999999999
RMIT,2006,3,NO2,11412.0
RMIT,2006,3,O3,9883.0
RMIT,2006,3,PM10,15496.49999999999
RMIT,2006,3,SO2,701.0
RMIT,2006,4,API,456.82000000000016
RMIT,2006,4,CO,284.59999999999985
RMIT,2006,4,NO2,11876.0
RMIT,2006,4,O3,7028.0
RMIT,2006,4,PM10,12018.300000000007
RMIT,2006,4,SO2,857.0
RMIT,2006,5,API,522.4800000000004
RMIT,2006,5,CO,406.60000000000014
RMIT,2006,5,NO2,14150.0
RMIT,2006,5,O3,4680.0
RMIT,2006,5,PM10,13155.100000000008
RMIT,2006,5,SO2,1301.0
RMIT,2006,6,API,630.4699999999999
RMIT,2006,6,CO,451.7999999999992
RMIT,2006,6,NO2,14755.0
RMIT,2006,6,O3,3423.0
RMIT,2006,6,PM10,12641.799999999992
RMIT,2006,6,SO2,1100.0
RMIT,2006,7,API,447.6400000000001
RMIT,2006,7,CO,336.4000000000001
RMIT,2006,7,NO2,13321.0
RMIT,2006,7,O3,6067.0
RMIT,2006,7,PM10,10976.700000000008
RMIT,2006,7,SO2,446.0
RMIT,2006,8,API,447.98000000000025
RMIT,2006,8,CO,371.29999999999995
RMIT,2006,8,NO2,14746.0
RMIT,2006,8,O3,6514.0
RMIT,2006,8,PM10,12684.100000000006
RMIT,2006,8,SO2,656.0
RMIT,2006,9,API,369.97000000000014
RMIT,2006,9,CO,251.99999999999932
RMIT,2006,9,NO2,11911.0
RMIT,2006,9,O3,9004.0
RMIT,2006,9,PM10,13462.899999999998
RMIT,2006,9,SO2,574.0
RMIT,2006,10,API,180.27999999999997
RMIT,2006,10,CO,93.29999999999994
RMIT,2006,10,NO2,5563.0
RMIT,2006,10,O3,5702.0
RMIT,2006,10,PM10,9923.899999999994
RMIT,2006,10,SO2,377.0
Richmond,2006,1,CO,46.39999999999997
Richmond,2006,1,NO2,5181.0
Richmond,2006,1,PM10,16701.799999999996
Richmond,2006,2,CO,39.900000000000134
Richmond,2006,2,PM10,11205.000000000007
Richmond,2006,3,CO,88.89999999999974
Richmond,2006,3,NO2,7791.0
Richmond,2006,3,PM10,14888.40000000001
Richmond,2006,4,CO,138.20000000000002
Richmond,2006,4,NO2,8107.0
Richmond,2006,4,PM10,13159.200000000003
Richmond,2006,5,CO,312.1999999999998
Richmond,2006,5,NO2,10751.0
Richmond,2006,5,PM10,11789.0
Richmond,2006,6,CO,352.6000000000012
Richmond,2006,6,NO2,12021.0
Richmond,2006,6,PM10,13291.699999999988
Richmond,2006,7,CO,201.19999999999948
Richmond,2006,7,NO2,10512.0
Richmond,2006,7,PM10,10363.00000000001
Richmond,2006,8,CO,241.89999999999878
Richmond,2006,8,NO2,13127.0
Richmond,2006,8,PM10,12525.100000000004
Richmond,2006,9,CO,82.59999999999975
Richmond,2006,9,NO2,9642.0
